日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-02-07,000333,45.86,46.0,46.2,45.6,209009,1075310677.24,1.31,0.55,0.25,0.3
2023-02-08,000333,45.89,45.51,46.0,45.36,191018,976761616.35,1.39,-1.07,-0.49,0.28
2023-02-09,000333,45.3,46.03,46.23,44.99,227383,1167989708.86,2.72,1.14,0.52,0.33
2023-02-10,000333,45.85,46.12,46.25,45.79,139889,720948239.08,1.0,0.2,0.09,0.2
2023-02-13,000333,46.0,46.94,47.08,45.53,306391,1588991528.56,3.36,1.78,0.82,0.45
2023-02-14,000333,46.95,46.71,47.15,46.31,214375,1116499049.93,1.79,-0.49,-0.23,0.31
2023-02-15,000333,46.7,45.85,46.71,45.68,179488,924114015.39,2.21,-1.84,-0.86,0.26
2023-02-16,000333,45.6,45.78,46.25,45.3,216987,1115558778.34,2.07,-0.15,-0.07,0.32
2023-02-17,000333,45.55,45.88,46.0,45.52,158066,811189152.47,1.05,0.22,0.1,0.23
2023-02-20,000333,46.0,47.8,48.19,45.61,383136,2019572888.96,5.62,4.18,1.92,0.56
2023-02-21,000333,47.8,48.04,48.3,47.23,256493,1369820913.57,2.24,0.5,0.24,0.37
2023-02-22,000333,47.5,47.28,47.68,46.91,229115,1208465937.51,1.6,-1.58,-0.76,0.33
2023-02-23,000333,47.29,47.87,48.38,47.29,240107,1283774546.62,2.31,1.25,0.59,0.35
2023-02-24,000333,47.68,47.48,47.89,47.32,169278,898514540.18,1.19,-0.81,-0.39,0.25
2023-02-27,000333,47.1,46.9,47.48,46.36,169471,888727920.68,2.36,-1.22,-0.58,0.25
2023-02-28,000333,46.52,46.96,47.64,46.52,194045,1019960547.49,2.39,0.13,0.06,0.28
2023-03-01,000333,47.01,49.12,49.49,47.01,432975,2350199969.15,5.28,4.6,2.16,0.63
2023-03-02,000333,49.1,49.35,50.18,48.65,255490,1408679946.1,3.11,0.47,0.23,0.37
2023-03-03,000333,49.75,49.7,50.34,49.16,197415,1090871927.34,2.39,0.71,0.35,0.29
2023-03-06,000333,49.34,48.33,49.5,48.31,259357,1403695330.05,2.39,-2.76,-1.37,0.38
2023-03-07,000333,48.34,47.36,48.87,47.2,194738,1041648711.51,3.46,-2.01,-0.97,0.28
2023-03-08,000333,47.15,46.79,47.3,46.57,144948,759112018.2,1.54,-1.2,-0.57,0.21
2023-03-09,000333,46.79,47.2,47.75,46.77,130131,688042449.66,2.09,0.88,0.41,0.19
2023-03-10,000333,46.74,45.65,47.0,45.52,192134,991798893.83,3.14,-3.28,-1.55,0.28
2023-03-13,000333,45.51,46.56,46.74,45.5,194837,1009855801.36,2.72,1.99,0.91,0.28
2023-03-14,000333,46.22,45.65,46.41,45.2,165011,844706514.89,2.6,-1.95,-0.91,0.24
2023-03-15,000333,46.0,44.96,46.13,44.9,209456,1067097770.98,2.69,-1.51,-0.69,0.31
2023-03-16,000333,44.58,44.54,44.89,44.15,121820,610120756.06,1.65,-0.93,-0.42,0.18
2023-03-17,000333,45.0,44.83,45.68,44.56,201231,1018389815.29,2.51,0.65,0.29,0.29
2023-03-20,000333,44.68,44.94,45.63,44.6,163015,826038622.5,2.3,0.25,0.11,0.24
2023-03-21,000333,45.05,46.6,46.64,45.05,231466,1191368462.37,3.54,3.69,1.66,0.34
2023-03-22,000333,46.7,46.2,46.77,45.8,135542,700825341.29,2.08,-0.86,-0.4,0.2
2023-03-23,000333,45.98,46.32,46.5,45.89,123790,641022828.95,1.32,0.26,0.12,0.18
2023-03-24,000333,46.32,46.59,46.67,46.14,132776,689957504.0,1.14,0.58,0.27,0.19
2023-03-27,000333,46.59,46.35,46.96,46.2,127683,663222019.69,1.63,-0.52,-0.24,0.19
2023-03-28,000333,46.2,45.59,46.58,45.56,128679,660858734.15,2.2,-1.64,-0.76,0.19
2023-03-29,000333,45.88,45.9,46.07,45.6,128030,656903324.57,1.03,0.68,0.31,0.19
2023-03-30,000333,45.85,48.97,49.3,45.8,571574,3061435505.47,7.63,6.69,3.07,0.83
2023-03-31,000333,48.61,48.31,49.12,47.86,277888,1500198904.14,2.57,-1.35,-0.66,0.41
2023-04-03,000333,49.5,49.19,49.9,48.7,373915,2056019794.59,2.48,1.82,0.88,0.55
2023-04-04,000333,49.0,49.13,49.22,48.25,179891,975597257.04,1.97,-0.12,-0.06,0.26
2023-04-06,000333,48.92,48.52,49.5,48.25,152435,827518348.18,2.54,-1.24,-0.61,0.22
2023-04-07,000333,48.41,49.18,49.77,48.41,158641,869954355.79,2.8,1.36,0.66,0.23
2023-04-10,000333,48.9,49.26,49.56,48.51,156493,853817627.03,2.14,0.16,0.08,0.23
2023-04-11,000333,48.91,50.34,50.87,48.9,324366,1815026842.84,4.0,2.19,1.08,0.47
2023-04-12,000333,50.34,50.0,51.25,49.9,223025,1251325789.31,2.68,-0.68,-0.34,0.33
2023-04-13,000333,49.55,48.64,49.79,48.64,182595,994810155.19,2.3,-2.72,-1.36,0.27
2023-04-14,000333,48.68,48.44,49.15,48.33,142124,771635251.9,1.69,-0.41,-0.2,0.21
2023-04-17,000333,48.41,49.92,50.08,48.39,262280,1444699532.06,3.49,3.06,1.48,0.38
2023-04-18,000333,49.7,51.28,51.9,49.67,387063,2197663192.06,4.47,2.72,1.36,0.56
2023-04-19,000333,51.28,50.58,51.75,50.55,191887,1084909580.88,2.34,-1.37,-0.7,0.28
2023-04-20,000333,50.68,51.54,52.54,50.68,367949,2114956905.28,3.68,1.9,0.96,0.53
2023-04-21,000333,51.9,51.35,53.1,51.25,398924,2311553652.07,3.59,-0.37,-0.19,0.58
2023-04-24,000333,50.7,51.53,53.25,50.51,339921,1960933653.82,5.34,0.35,0.18,0.49
2023-04-25,000333,51.5,52.15,52.54,50.15,429621,2450369690.61,4.64,1.2,0.62,0.62
2023-04-26,000333,51.52,51.2,51.85,50.47,239342,1357589706.8,2.65,-1.82,-0.95,0.35
2023-04-27,000333,50.67,51.76,52.25,50.67,157771,898336282.72,3.09,1.09,0.56,0.23
2023-04-28,000333,51.75,51.28,51.85,50.71,156906,891005834.71,2.2,-0.93,-0.48,0.23
2023-05-04,000333,51.72,51.08,52.95,50.35,268566,1525949937.48,5.07,-0.39,-0.2,0.39
2023-05-05,000333,50.9,49.83,50.9,48.58,342123,1879206731.19,4.54,-2.45,-1.25,0.5
2023-05-08,000333,49.83,49.51,50.49,48.97,208722,1151128787.42,3.05,-0.64,-0.32,0.3
2023-05-09,000333,49.3,49.3,50.06,48.51,181394,995439011.13,3.13,-0.42,-0.21,0.26
2023-05-10,000333,49.0,49.9,50.5,48.38,174626,965082241.01,4.3,1.22,0.6,0.25
2023-05-11,000333,50.05,49.95,51.22,49.84,126225,706491977.76,2.77,0.1,0.05,0.18
2023-05-12,000333,49.83,50.32,51.99,49.81,165590,935578508.15,4.36,0.74,0.37,0.24
2023-05-15,000333,50.36,51.09,51.24,49.51,140666,786956984.75,3.44,1.53,0.77,0.2
2023-05-16,000333,51.09,49.85,51.74,49.61,136126,760273937.11,4.17,-2.43,-1.24,0.2
2023-05-17,000333,49.72,49.52,50.9,49.31,90763,501402349.7,3.19,-0.66,-0.33,0.13
2023-05-18,000333,49.65,49.5,49.92,49.05,110695,609452710.03,1.76,-0.04,-0.02,0.16
2023-05-19,000333,49.16,50.3,51.36,49.16,203843,1140023138.6,4.44,1.62,0.8,0.3
2023-05-22,000333,50.3,51.21,51.45,50.3,151998,860397294.04,2.29,1.81,0.91,0.22
2023-05-23,000333,51.19,50.45,51.45,50.38,155851,878179041.78,2.09,-1.48,-0.76,0.23
2023-05-24,000333,50.32,48.1,50.39,48.0,266742,1447402650.34,4.74,-4.66,-2.35,0.39
2023-05-25,000333,47.9,48.51,48.99,47.18,171434,923732852.68,3.76,0.85,0.41,0.25
2023-05-26,000333,48.51,48.76,48.95,47.98,111661,602101037.87,2.0,0.52,0.25,0.16
2023-05-29,000333,48.77,47.95,49.19,47.58,174334,936727537.58,3.3,-1.66,-0.81,0.25
2023-05-30,000333,47.95,46.83,48.16,46.29,320846,1678415610.05,3.9,-2.34,-1.12,0.47
2023-05-31,000333,47.09,45.83,47.2,45.6,280650,1445385156.22,3.42,-2.14,-1.0,0.41
2023-06-01,000333,46.02,45.89,46.8,45.53,348935,1711949689.19,2.77,0.13,0.06,0.51
2023-06-02,000333,47.0,48.8,49.1,46.99,499392,2566107482.17,4.6,6.34,2.91,0.73
2023-06-05,000333,49.51,50.94,51.15,48.59,399400,2119331989.14,5.25,4.39,2.14,0.58
2023-06-06,000333,50.94,51.21,52.31,50.05,342618,1866611024.4,4.44,0.53,0.27,0.5
2023-06-07,000333,52.5,52.25,52.77,51.49,369087,2035955381.23,2.5,2.03,1.04,0.54
2023-06-08,000333,52.7,53.89,54.11,52.2,475531,2680031435.61,3.66,3.14,1.64,0.69
2023-06-09,000333,54.5,53.11,54.76,52.77,410652,2319633365.17,3.69,-1.45,-0.78,0.6
2023-06-12,000333,53.12,54.35,54.82,52.7,396210,2256003426.76,3.99,2.33,1.24,0.58
2023-06-13,000333,54.26,53.61,54.77,53.26,248501,1409611781.98,2.78,-1.36,-0.74,0.36
2023-06-14,000333,54.23,54.08,54.98,53.62,360007,2057761143.13,2.54,0.88,0.47,0.52
2023-06-15,000333,54.26,55.0,55.58,54.01,312765,1814552067.08,2.9,1.7,0.92,0.45
2023-06-16,000333,55.4,55.35,55.99,54.4,300061,1745695208.17,2.89,0.64,0.35,0.44
2023-06-19,000333,55.0,53.81,55.14,53.7,289110,1651975820.25,2.6,-2.78,-1.54,0.42
2023-06-20,000333,53.92,54.58,55.92,53.8,243810,1413907765.99,3.94,1.43,0.77,0.35
2023-06-21,000333,55.0,55.28,56.6,54.4,451303,2649838248.05,4.03,1.28,0.7,0.66
2023-06-26,000333,56.83,55.14,56.95,54.8,335581,1957482191.73,3.89,-0.25,-0.14,0.49
2023-06-27,000333,55.22,56.69,57.15,54.88,481237,2851634264.51,4.12,2.81,1.55,0.7
2023-06-28,000333,56.45,56.7,57.52,56.21,327901,1964640593.03,2.31,0.02,0.01,0.48
2023-06-29,000333,56.72,56.14,56.79,55.22,276783,1635162204.39,2.77,-0.99,-0.56,0.4
2023-06-30,000333,56.23,55.92,56.82,55.56,264876,1563113126.59,2.24,-0.39,-0.22,0.38
2023-07-03,000333,55.88,56.06,57.38,55.33,318762,1892919808.14,3.67,0.25,0.14,0.46
2023-07-04,000333,56.28,55.9,56.6,55.12,219446,1290009361.97,2.64,-0.29,-0.16,0.32
2023-07-05,000333,56.09,56.12,56.33,55.42,187016,1103273063.53,1.63,0.39,0.22,0.27
2023-07-06,000333,56.13,55.37,56.75,55.3,169577,995554522.94,2.58,-1.34,-0.75,0.25
2023-07-07,000333,55.04,54.75,55.59,54.2,293796,1698410265.17,2.51,-1.12,-0.62,0.43
2023-07-10,000333,54.82,53.63,54.93,53.04,320860,1818167155.99,3.45,-2.05,-1.12,0.47
2023-07-11,000333,53.8,53.66,54.08,53.4,158028,896629010.33,1.27,0.06,0.03,0.23
2023-07-12,000333,53.9,54.09,55.08,53.4,187815,1079865899.4,3.13,0.8,0.43,0.27
2023-07-13,000333,54.2,54.8,55.32,54.2,169307,978559177.16,2.07,1.31,0.71,0.25
2023-07-14,000333,54.75,54.46,55.27,54.02,105000,603243715.63,2.28,-0.62,-0.34,0.15
2023-07-17,000333,54.2,54.13,54.2,53.3,90425,512387286.53,1.65,-0.61,-0.33,0.13
2023-07-18,000333,54.4,53.74,54.4,52.67,239882,1351665336.24,3.2,-0.72,-0.39,0.35
2023-07-19,000333,53.89,55.13,55.35,53.67,278044,1601948633.66,3.13,2.59,1.39,0.4
2023-07-20,000333,54.9,54.53,55.65,54.44,140516,815686031.1,2.19,-1.09,-0.6,0.2
2023-07-21,000333,54.55,54.13,55.08,53.99,120709,693513021.31,2.0,-0.73,-0.4,0.18
2023-07-24,000333,54.13,53.77,54.36,53.13,115888,657937835.19,2.27,-0.67,-0.36,0.17
2023-07-25,000333,54.86,55.98,56.28,54.8,376481,2216891658.75,2.75,4.11,2.21,0.55
2023-07-26,000333,55.81,55.58,56.54,55.48,187526,1105031413.54,1.89,-0.71,-0.4,0.27
2023-07-27,000333,55.55,55.48,56.12,55.35,151970,893501893.19,1.39,-0.18,-0.1,0.22
2023-07-28,000333,55.7,56.74,56.82,55.11,240041,1424164599.22,3.08,2.27,1.26,0.35
2023-07-31,000333,57.95,56.32,58.3,56.15,325183,1952524582.78,3.79,-0.74,-0.42,0.47
2023-08-01,000333,56.32,55.25,56.69,55.13,204186,1197877268.87,2.77,-1.9,-1.07,0.3
2023-08-02,000333,55.1,55.3,55.82,54.77,235436,1370719586.02,1.9,0.09,0.05,0.34
2023-08-03,000333,54.98,54.98,55.2,53.99,233629,1344124458.18,2.19,-0.58,-0.32,0.34
2023-08-04,000333,55.3,54.92,55.99,54.81,196637,1147020984.84,2.15,-0.11,-0.06,0.29
2023-08-07,000333,54.79,54.88,55.19,54.34,153707,887391728.93,1.55,-0.07,-0.04,0.22
2023-08-08,000333,54.5,54.0,54.55,53.96,136355,779253638.45,1.08,-1.6,-0.88,0.2
2023-08-09,000333,54.19,54.56,54.7,54.04,151434,868904097.46,1.22,1.04,0.56,0.22
2023-08-10,000333,54.21,53.35,54.3,52.5,385305,2159087492.33,3.3,-2.22,-1.21,0.56
2023-08-11,000333,53.29,52.18,53.45,52.14,255333,1419423214.76,2.46,-2.19,-1.17,0.37
2023-08-14,000333,51.5,52.44,52.57,51.28,195167,1073370152.49,2.47,0.5,0.26,0.28
2023-08-15,000333,52.31,52.16,52.56,51.6,163704,901353362.11,1.83,-0.53,-0.28,0.24
2023-08-16,000333,51.8,52.23,52.36,51.36,153587,843256905.36,1.92,0.13,0.07,0.22
2023-08-17,000333,51.9,52.84,52.94,51.53,152165,842880581.35,2.7,1.17,0.61,0.22
2023-08-18,000333,52.78,51.79,52.85,51.63,134638,741138398.99,2.31,-1.99,-1.05,0.2
2023-08-21,000333,51.61,51.38,52.36,51.35,131172,718680500.61,1.95,-0.79,-0.41,0.19
2023-08-22,000333,51.3,51.37,51.68,50.41,230543,1249497364.11,2.47,-0.02,-0.01,0.33
2023-08-23,000333,51.12,50.72,51.66,50.6,157983,854634875.2,2.06,-1.27,-0.65,0.23
2023-08-24,000333,50.99,52.05,52.45,50.5,255836,1398433374.77,3.84,2.62,1.33,0.37
2023-08-25,000333,51.95,52.26,52.99,51.52,164728,907722077.95,2.82,0.4,0.21,0.24
2023-08-28,000333,54.3,53.16,54.98,52.78,288004,1624044691.03,4.21,1.72,0.9,0.42
2023-08-29,000333,52.88,53.05,53.49,52.55,217871,1221870560.32,1.77,-0.21,-0.11,0.32
2023-08-30,000333,53.04,53.82,54.18,52.71,233664,1323189377.16,2.77,1.45,0.77,0.34
2023-08-31,000333,54.3,53.51,54.8,53.48,280838,1596998959.6,2.45,-0.58,-0.31,0.41
2023-09-01,000333,54.0,54.93,55.5,53.99,266506,1541478627.79,2.82,2.65,1.42,0.39
2023-09-04,000333,55.5,55.22,55.8,54.62,200900,1169057319.81,2.15,0.53,0.29,0.29
2023-09-05,000333,55.26,54.78,55.49,54.61,153090,887170819.82,1.59,-0.8,-0.44,0.22
2023-09-06,000333,54.51,54.18,55.0,53.88,208883,1194824717.84,2.04,-1.1,-0.6,0.3
2023-09-07,000333,54.09,53.57,54.12,53.5,136399,774015904.79,1.14,-1.13,-0.61,0.2
2023-09-08,000333,53.74,53.08,53.83,52.81,84002,471931158.26,1.9,-0.91,-0.49,0.12
2023-09-11,000333,53.31,53.43,53.88,53.01,140721,793322668.24,1.64,0.66,0.35,0.2
2023-09-12,000333,53.42,54.21,54.72,53.3,164034,937947088.74,2.66,1.46,0.78,0.24
2023-09-13,000333,54.1,54.0,54.54,53.7,107434,613122120.66,1.55,-0.39,-0.21,0.16
2023-09-14,000333,54.01,53.55,54.26,53.26,102895,581688865.67,1.85,-0.83,-0.45,0.15
2023-09-15,000333,53.64,52.79,53.69,52.3,164512,917665598.7,2.6,-1.42,-0.76,0.24
2023-09-18,000333,52.8,53.1,53.59,52.21,144278,808841172.19,2.61,0.59,0.31,0.21
2023-09-19,000333,52.99,53.05,53.15,52.45,123661,689874974.41,1.32,-0.09,-0.05,0.18
2023-09-20,000333,53.03,53.89,54.24,52.73,213801,1210967114.2,2.85,1.58,0.84,0.31
2023-09-21,000333,53.88,53.32,53.88,53.02,167691,946858135.17,1.6,-1.06,-0.57,0.24
2023-09-22,000333,53.59,54.05,54.11,53.17,221702,1259327922.57,1.76,1.37,0.73,0.32
2023-09-25,000333,53.89,53.63,53.89,53.23,166432,941423312.53,1.22,-0.78,-0.42,0.24
2023-09-26,000333,53.76,53.0,54.2,53.0,189349,1067479335.2,2.24,-1.17,-0.63,0.28
2023-09-27,000333,53.0,53.19,53.66,52.43,188109,1054884218.41,2.32,0.36,0.19,0.27
2023-09-28,000333,53.39,52.48,53.5,52.41,170976,953613283.55,2.05,-1.33,-0.71,0.25
2023-10-09,000333,52.46,52.76,53.11,51.9,286595,1591907095.86,2.31,0.53,0.28,0.42
2023-10-10,000333,52.49,51.77,52.77,51.42,214996,1179223499.87,2.56,-1.88,-0.99,0.31
2023-10-11,000333,51.75,51.77,52.89,51.5,204184,1123573120.53,2.68,0.0,0.0,0.3
2023-10-12,000333,52.0,52.28,52.48,51.61,176042,970427691.71,1.68,0.99,0.51,0.26
2023-10-13,000333,52.19,51.99,52.44,51.53,129960,712981553.98,1.74,-0.55,-0.29,0.19
2023-10-16,000333,51.8,52.08,52.41,51.8,150202,826944834.77,1.17,0.17,0.09,0.22
2023-10-17,000333,52.08,52.88,52.99,52.05,168302,936368372.27,1.8,1.54,0.8,0.24
2023-10-18,000333,52.68,52.47,52.89,52.21,106371,590623193.2,1.29,-0.78,-0.41,0.15
2023-10-19,000333,52.29,51.23,52.29,51.18,201961,1103206369.95,2.12,-2.36,-1.24,0.29
2023-10-20,000333,50.94,50.18,51.06,49.88,210898,1123754128.36,2.3,-2.05,-1.05,0.31
2023-10-23,000333,50.0,50.25,50.63,49.71,168644,897561652.68,1.83,0.14,0.07,0.24
2023-10-24,000333,50.01,50.18,50.49,49.2,250198,1323069265.75,2.57,-0.14,-0.07,0.36
2023-10-25,000333,50.79,49.42,51.01,49.14,258565,1364767551.48,3.73,-1.51,-0.76,0.38
2023-10-26,000333,49.22,49.51,49.72,49.03,151655,794020501.0,1.4,0.18,0.09,0.22
2023-10-27,000333,49.36,50.74,51.0,49.21,253188,1352282942.98,3.62,2.48,1.23,0.37
2023-10-30,000333,50.33,51.5,51.64,50.33,164885,892765169.6,2.58,1.5,0.76,0.24
2023-10-31,000333,51.3,49.92,51.3,49.7,238072,1263696549.7,3.11,-3.07,-1.58,0.35
2023-11-01,000333,49.81,50.01,50.46,49.7,189338,1004719416.43,1.52,0.18,0.09,0.27
2023-11-02,000333,50.0,50.18,51.41,49.81,200855,1072266180.2,3.2,0.34,0.17,0.29
2023-11-03,000333,50.12,49.8,50.35,49.72,177406,939971081.17,1.26,-0.76,-0.38,0.26
2023-11-06,000333,50.0,50.14,50.3,49.7,249182,1322403103.12,1.2,0.68,0.34,0.36
2023-11-07,000333,50.1,50.1,50.28,49.58,188982,999762781.82,1.4,-0.08,-0.04,0.27
2023-11-08,000333,49.65,49.85,49.99,49.51,213857,1128009345.2,0.96,-0.5,-0.25,0.31
2023-11-09,000333,49.88,49.45,50.33,49.35,141469,743811714.14,1.97,-0.8,-0.4,0.21
2023-11-10,000333,49.3,49.7,49.86,49.25,130271,685147777.45,1.23,0.51,0.25,0.19
2023-11-13,000333,49.64,48.06,49.64,47.68,382916,1957444236.36,3.94,-3.3,-1.64,0.56
2023-11-14,000333,48.02,48.09,48.42,47.8,248028,1266466646.11,1.29,0.06,0.03,0.36
2023-11-15,000333,48.44,48.54,48.76,47.95,196363,1010107977.71,1.68,0.94,0.45,0.28
2023-11-16,000333,48.4,48.75,49.19,48.31,216055,1121013154.61,1.81,0.43,0.21,0.31
2023-11-17,000333,48.6,48.86,48.97,48.21,135134,697252679.61,1.56,0.23,0.11,0.2
2023-11-20,000333,48.54,49.43,49.9,48.54,182191,955124720.21,2.78,1.17,0.57,0.26
2023-11-21,000333,49.62,49.45,50.19,49.45,158459,836507593.72,1.5,0.04,0.02,0.23
2023-11-22,000333,49.45,49.15,49.6,48.9,97869,511071755.33,1.42,-0.61,-0.3,0.14
2023-11-23,000333,49.15,49.76,49.93,48.85,101034,529662622.99,2.2,1.24,0.61,0.15
2023-11-24,000333,49.8,49.48,49.85,49.07,157245,822539515.14,1.57,-0.56,-0.28,0.23
2023-11-27,000333,49.43,48.97,49.43,48.75,159225,827425455.6,1.37,-1.03,-0.51,0.23
2023-11-28,000333,49.2,49.53,49.8,48.53,217876,1138681640.65,2.59,1.14,0.56,0.32
2023-11-29,000333,49.53,49.01,49.58,48.72,124265,646048742.16,1.74,-1.05,-0.52,0.18
2023-11-30,000333,48.81,48.67,49.0,48.41,128619,664815260.93,1.2,-0.69,-0.34,0.19
2023-12-01,000333,49.3,47.55,49.36,47.33,316050,1604750726.7,4.17,-2.3,-1.12,0.46
2023-12-04,000333,47.48,47.09,47.79,46.84,220587,1107559873.5,2.0,-0.97,-0.46,0.32
2023-12-05,000333,47.09,46.22,47.19,46.22,225103,1120255577.3,2.06,-1.85,-0.87,0.33
2023-12-06,000333,46.06,46.18,46.65,45.75,191141,942351431.42,1.95,-0.09,-0.04,0.28
2023-12-07,000333,46.36,47.22,47.49,46.22,250219,1251685066.74,2.75,2.25,1.04,0.36
2023-12-08,000333,47.18,47.34,48.08,47.09,218113,1102240031.34,2.1,0.25,0.12,0.32
2023-12-11,000333,46.85,48.02,48.4,46.22,252015,1272635678.21,4.6,1.44,0.68,0.37
2023-12-12,000333,48.5,48.0,48.55,47.72,172048,879672020.1,1.73,-0.04,-0.02,0.25
2023-12-13,000333,47.9,47.69,47.99,47.51,128587,652164458.2,1.0,-0.65,-0.31,0.19
2023-12-14,000333,47.91,47.89,48.47,47.58,165634,847402712.77,1.87,0.42,0.2,0.24
2023-12-15,000333,47.51,47.33,48.1,47.3,204702,1034871741.97,1.67,-1.17,-0.56,0.3
2023-12-18,000333,47.03,48.09,48.18,46.75,223075,1133044739.96,3.02,1.61,0.76,0.32
2023-12-19,000333,48.08,47.75,48.08,47.46,169545,859776399.62,1.29,-0.71,-0.34,0.25
2023-12-20,000333,47.75,48.03,48.4,47.52,254170,1298397555.67,1.84,0.59,0.28,0.37
2023-12-21,000333,48.22,49.02,49.28,47.87,274212,1422425462.34,2.94,2.06,0.99,0.4
2023-12-22,000333,48.91,49.77,49.99,48.7,227281,1194539707.6,2.63,1.53,0.75,0.33
2023-12-25,000333,49.62,49.67,50.25,49.43,113150,598032181.63,1.65,-0.2,-0.1,0.16
2023-12-26,000333,49.62,49.8,50.23,49.53,161523,855413702.78,1.41,0.26,0.13,0.23
2023-12-27,000333,49.78,50.6,50.7,49.72,203069,1081963246.61,1.97,1.61,0.8,0.29
2023-12-28,000333,50.44,51.05,51.16,50.25,247280,1331261037.56,1.8,0.89,0.45,0.36
2023-12-29,000333,51.07,51.63,51.98,50.72,259373,1410074986.81,2.47,1.14,0.58,0.38
